ele,x,y,z,flip
-1500.51001,-19.75620097,56.07240547,1297.95999,1500.51001
-1501.95996,-19.73823467,56.07240547,1296.51004,1501.95996
-1511.55005,-19.72026836,56.07240547,1286.91995,1511.55005
-1524.5,-19.70230206,56.07240547,1273.97,1524.5
-1527.97998,-19.68433575,56.07240547,1270.49002,1527.97998
-1522.42004,-19.66636944,56.07240547,1276.04996,1522.42004
-1522.37,-19.64840314,56.07240547,1276.1,1522.37
-1541.29004,-19.63043683,56.07240547,1257.17996,1541.29004
-1565.27002,-19.61247053,56.07240547,1233.19998,1565.27002
-1590.62,-19.59450422,56.07240547,1207.85,1590.62
-1621.80005,-19.57653792,56.07240547,1176.66995,1621.80005
-1628.5,-19.55857161,56.07240547,1169.97,1628.5
-1635.65002,-19.5406053,56.07240547,1162.81998,1635.65002
-1631.97998,-19.522639,56.07240547,1166.49002,1631.97998
-1618.57996,-19.50467269,56.07240547,1179.89004,1618.57996
-1613.10999,-19.48670639,56.07240547,1185.36001,1613.10999
-1609.98999,-19.46874008,56.07240547,1188.48001,1609.98999
-1581.60999,-19.45077378,56.07240547,1216.86001,1581.60999
-1551.23999,-19.43280747,56.07240547,1247.23001,1551.23999
-1590.43994,-19.41484117,56.07240547,1208.03006,1590.43994
-1548.12,-19.39687486,56.07240547,1250.35,1548.12
-1498.75,-19.37890855,56.07240547,1299.72,1498.75
-1461.64001,-19.36094225,56.07240547,1336.82999,1461.64001
-1457.56006,-19.34297594,56.07240547,1340.90994,1457.56006
-1469.42004,-19.32500964,56.07240547,1329.04996,1469.42004
-1450.22998,-19.30704333,56.07240547,1348.24002,1450.22998
-1439.51001,-19.28907703,56.07240547,1358.95999,1439.51001
-1435.16003,-19.27111072,56.07240547,1363.30997,1435.16003
-1432.04004,-19.25314441,56.07240547,1366.42996,1432.04004
-1428.59998,-19.23517811,56.07240547,1369.87002,1428.59998
-1422.26001,-19.2172118,56.07240547,1376.20999,1422.26001
-1412.07996,-19.1992455,56.07240547,1386.39004,1412.07996
-1406.42004,-19.18127919,56.07240547,1392.04996,1406.42004
-1405.79004,-19.16331289,56.07240547,1392.67996,1405.79004
-1400.18005,-19.14534658,56.07240547,1398.28995,1400.18005
-1396.15002,-19.12738027,56.07240547,1402.31998,1396.15002
-1388.68005,-19.10941397,56.07240547,1409.78995,1388.68005
-1380.35999,-19.09144766,56.07240547,1418.11001,1380.35999
-1384.38,-19.07348136,56.07240547,1414.09,1384.38
-1384.69995,-19.05551505,56.07240547,1413.77005,1384.69995
-1441.68005,-20.76231409,56.05986868,1356.78995,1441.68005
-1437.29004,-20.74434779,56.05986868,1361.17996,1437.29004
-1451.31995,-20.72638148,56.05986868,1347.15005,1451.31995
-1472.41003,-20.70841517,56.05986868,1326.05997,1472.41003
-1466.12,-20.69044887,56.05986868,1332.35,1466.12
-1442.18005,-20.67248256,56.05986868,1356.28995,1442.18005
-1437.82996,-20.65451626,56.05986868,1360.64004,1437.82996
-1439.95996,-20.63654995,56.05986868,1358.51004,1439.95996
-1446.66003,-20.61858365,56.05986868,1351.80997,1446.66003
-1449.92004,-20.60061734,56.05986868,1348.54996,1449.92004
-1454.89001,-20.58265103,56.05986868,1343.57999,1454.89001
-1460.91003,-20.56468473,56.05986868,1337.55997,1460.91003
-1467.69995,-20.54671842,56.05986868,1330.77005,1467.69995
-1477.52002,-20.52875212,56.05986868,1320.94998,1477.52002
-1486.06995,-20.51078581,56.05986868,1312.40005,1486.06995
-1487.43005,-20.49281951,56.05986868,1311.03995,1487.43005
-1495.84998,-20.4748532,56.05986868,1302.62002,1495.84998
-1504.18005,-20.45688689,56.05986868,1294.28995,1504.18005
-1508.69995,-20.43892059,56.05986868,1289.77005,1508.69995
-1512.5,-20.42095428,56.05986868,1285.97,1512.5
-1516.70996,-20.40298798,56.05986868,1281.76004,1516.70996
-1518.16003,-20.38502167,56.05986868,1280.30997,1518.16003
-1518.69995,-20.36705537,56.05986868,1279.77005,1518.69995
-1517.93994,-20.34908906,56.05986868,1280.53006,1517.93994
-1511.06006,-20.33112275,56.05986868,1287.40994,1511.06006
-1505.71997,-20.31315645,56.05986868,1292.75003,1505.71997
-1500.29004,-20.29519014,56.05986868,1298.17996,1500.29004
-1496.17004,-20.27722384,56.05986868,1302.29996,1496.17004
-1498.96997,-20.25925753,56.05986868,1299.50003,1498.96997
-1490.82996,-20.24129123,56.05986868,1307.64004,1490.82996
-1485.12,-20.22332492,56.05986868,1313.35,1485.12
-1476.89001,-20.20535862,56.05986868,1321.57999,1476.89001
-1473.77002,-20.18739231,56.05986868,1324.69998,1473.77002
-1468.52002,-20.169426,56.05986868,1329.94998,1468.52002
-1469.28003,-20.1514597,56.05986868,1329.18997,1469.28003
-1471.58997,-20.13349339,56.05986868,1326.88003,1471.58997
-1463.04004,-20.11552709,56.05986868,1335.42996,1463.04004
-1455.89001,-20.09756078,56.05986868,1342.57999,1455.89001
-1452.21997,-20.07959448,56.05986868,1346.25003,1452.21997
-1454.84998,-20.06162817,56.05986868,1343.62002,1454.84998
-1462.41003,-20.04366186,56.05986868,1336.05997,1462.41003
-1461.64001,-20.02569556,56.05986868,1336.82999,1461.64001
-1462.71997,-20.00772925,56.05986868,1335.75003,1462.71997
-1465.89001,-19.98976295,56.05986868,1332.57999,1465.89001
-1466.66003,-19.97179664,56.05986868,1331.80997,1466.66003
-1468.65002,-19.95383034,56.05986868,1329.81998,1468.65002
-1476.75,-19.93586403,56.05986868,1321.72,1476.75
-1478.82996,-19.91789772,56.05986868,1319.64004,1478.82996
-1483.31006,-19.89993142,56.05986868,1315.15994,1483.31006
-1485.53003,-19.88196511,56.05986868,1312.93997,1485.53003
-1492.31995,-19.86399881,56.05986868,1306.15005,1492.31995
-1492.45996,-19.8460325,56.05986868,1306.01004,1492.45996
-1497.06995,-19.8280662,56.05986868,1301.40005,1497.06995
-1496.62,-19.81009989,56.05986868,1301.85,1496.62
-1501.45996,-19.79213358,56.05986868,1297.01004,1501.45996
-1502.95996,-19.77416728,56.05986868,1295.51004,1502.95996
-1505.98999,-19.75620097,56.05986868,1292.48001,1505.98999
-1512.31995,-19.73823467,56.05986868,1286.15005,1512.31995
-1519.93005,-19.72026836,56.05986868,1278.53995,1519.93005
-1529.52002,-19.70230206,56.05986868,1268.94998,1529.52002
-1526.04004,-19.68433575,56.05986868,1272.42996,1526.04004
-1527.17004,-19.66636944,56.05986868,1271.29996,1527.17004
-1527.97998,-19.64840314,56.05986868,1270.49002,1527.97998
-1551.29004,-19.63043683,56.05986868,1247.17996,1551.29004
-1580.56995,-19.61247053,56.05986868,1217.90005,1580.56995
-1611.43005,-19.59450422,56.05986868,1187.03995,1611.43005
-1636.59998,-19.57653792,56.05986868,1161.87002,1636.59998
-1640.04004,-19.55857161,56.05986868,1158.42996,1640.04004
-1611.75,-19.5406053,56.05986868,1186.72,1611.75
-1611.20996,-19.522639,56.05986868,1187.26004,1611.20996
-1607.44995,-19.50467269,56.05986868,1191.02005,1607.44995
-1629.90002,-19.48670639,56.05986868,1168.56998,1629.90002
-1608.63,-19.46874008,56.05986868,1189.84,1608.63
-1575.41003,-19.45077378,56.05986868,1223.05997,1575.41003
-1585.05005,-19.43280747,56.05986868,1213.41995,1585.05005
-1609.17004,-19.41484117,56.05986868,1189.29996,1609.17004
-1489.69995,-19.39687486,56.05986868,1308.77005,1489.69995
-1448.32996,-19.37890855,56.05986868,1350.14004,1448.32996
-1444.89001,-19.36094225,56.05986868,1353.57999,1444.89001
-1438.82996,-19.34297594,56.05986868,1359.64004,1438.82996
-1451.35999,-19.32500964,56.05986868,1347.11001,1451.35999
-1444.12,-19.30704333,56.05986868,1354.35,1444.12
-1435.33997,-19.28907703,56.05986868,1363.13003,1435.33997
-1433.34998,-19.27111072,56.05986868,1365.12002,1433.34998
-1429.72998,-19.25314441,56.05986868,1368.74002,1429.72998
-1425.33997,-19.23517811,56.05986868,1373.13003,1425.33997
-1417.82996,-19.2172118,56.05986868,1380.64004,1417.82996
-1413.43994,-19.1992455,56.05986868,1385.03006,1413.43994
-1412.62,-19.18127919,56.05986868,1385.85,1412.62
-1399.44995,-19.16331289,56.05986868,1399.02005,1399.44995
-1394.96997,-19.14534658,56.05986868,1403.50003,1394.96997
-1390.81006,-19.12738027,56.05986868,1407.65994,1390.81006
-1383.16003,-19.10941397,56.05986868,1415.30997,1383.16003
-1383.83997,-19.09144766,56.05986868,1414.63003,1383.83997
-1381.70996,-19.07348136,56.05986868,1416.76004,1381.70996
-1381.26001,-19.05551505,56.05986868,1417.20999,1381.26001
-1444.84998,-20.76231409,56.04732782,1353.62002,1444.84998
-1443.53003,-20.74434779,56.04732782,1354.93997,1443.53003
-1453.04004,-20.72638148,56.04732782,1345.42996,1453.04004
-1448.68994,-20.70841517,56.04732782,1349.78006,1448.68994
-1439.87,-20.69044887,56.04732782,1358.6,1439.87
-1441.85999,-20.67248256,56.04732782,1356.61001,1441.85999
-1439.87,-20.65451626,56.04732782,1358.6,1439.87
-1442.76001,-20.63654995,56.04732782,1355.70999,1442.76001
-1447.82996,-20.61858365,56.04732782,1350.64004,1447.82996
-1454.03003,-20.60061734,56.04732782,1344.43997,1454.03003
-1463.44995,-20.58265103,56.04732782,1335.02005,1463.44995
-1470.37,-20.56468473,56.04732782,1328.1,1470.37
-1478.82996,-20.54671842,56.04732782,1319.64004,1478.82996
-1488.16003,-20.52875212,56.04732782,1310.30997,1488.16003
-1490.23999,-20.51078581,56.04732782,1308.23001,1490.23999
-1499.29004,-20.49281951,56.04732782,1299.17996,1499.29004
-1506.34998,-20.4748532,56.04732782,1292.12002,1506.34998
-1514.85999,-20.45688689,56.04732782,1283.61001,1514.85999
-1520.51001,-20.43892059,56.04732782,1277.95999,1520.51001
-1523.5,-20.42095428,56.04732782,1274.97,1523.5
-1528.43005,-20.40298798,56.04732782,1270.03995,1528.43005
-1529.19995,-20.38502167,56.04732782,1269.27005,1529.19995
-1527.17004,-20.36705537,56.04732782,1271.29996,1527.17004
-1522.05005,-20.34908906,56.04732782,1276.41995,1522.05005
-1517.12,-20.33112275,56.04732782,1281.35,1517.12
-1511.64001,-20.31315645,56.04732782,1286.82999,1511.64001
-1505.54004,-20.29519014,56.04732782,1292.92996,1505.54004
-1501.59998,-20.27722384,56.04732782,1296.87002,1501.59998
-1498.10999,-20.25925753,56.04732782,1300.36001,1498.10999
-1493.98999,-20.24129123,56.04732782,1304.48001,1493.98999
-1485.93994,-20.22332492,56.04732782,1312.53006,1485.93994
-1479.38,-20.20535862,56.04732782,1319.09,1479.38
-1475.70996,-20.18739231,56.04732782,1322.76004,1475.70996
-1473.90002,-20.169426,56.04732782,1324.56998,1473.90002
-1476.53003,-20.1514597,56.04732782,1321.93997,1476.53003
-1466.16003,-20.13349339,56.04732782,1332.30997,1466.16003
-1459.82996,-20.11552709,56.04732782,1338.64004,1459.82996
-1453.67004,-20.09756078,56.04732782,1344.79996,1453.67004
-1453.17004,-20.07959448,56.04732782,1345.29996,1453.17004
-1463.40002,-20.06162817,56.04732782,1335.06998,1463.40002
-1460.95996,-20.04366186,56.04732782,1337.51004,1460.95996
-1464.90002,-20.02569556,56.04732782,1333.56998,1464.90002
-1462.85999,-20.00772925,56.04732782,1335.61001,1462.85999
-1461.68005,-19.98976295,56.04732782,1336.78995,1461.68005
-1462.08997,-19.97179664,56.04732782,1336.38003,1462.08997
-1468.73999,-19.95383034,56.04732782,1329.73001,1468.73999
-1475.26001,-19.93586403,56.04732782,1323.20999,1475.26001
-1477.75,-19.91789772,56.04732782,1320.72,1477.75
-1483.21997,-19.89993142,56.04732782,1315.25003,1483.21997
-1488.25,-19.88196511,56.04732782,1310.22,1488.25
-1489.59998,-19.86399881,56.04732782,1308.87002,1489.59998
-1494.63,-19.8460325,56.04732782,1303.84,1494.63
-1496.12,-19.8280662,56.04732782,1302.35,1496.12
-1500.15002,-19.81009989,56.04732782,1298.31998,1500.15002
-1504.68005,-19.79213358,56.04732782,1293.78995,1504.68005
-1510.68994,-19.77416728,56.04732782,1287.78006,1510.68994
-1513.5,-19.75620097,56.04732782,1284.97,1513.5
-1517.17004,-19.73823467,56.04732782,1281.29996,1517.17004
-1526.34998,-19.72026836,56.04732782,1272.12002,1526.34998
-1535.40002,-19.70230206,56.04732782,1263.06998,1535.40002
-1529.02002,-19.68433575,56.04732782,1269.44998,1529.02002
-1530.15002,-19.66636944,56.04732782,1268.31998,1530.15002
-1536.17004,-19.64840314,56.04732782,1262.29996,1536.17004
-1573.09998,-19.63043683,56.04732782,1225.37002,1573.09998
-1592.43005,-19.61247053,56.04732782,1206.03995,1592.43005
-1619.76001,-19.59450422,56.04732782,1178.70999,1619.76001
-1613.46997,-19.57653792,56.04732782,1185.00003,1613.46997
-1625.51001,-19.55857161,56.04732782,1172.95999,1625.51001
-1630.76001,-19.5406053,56.04732782,1167.70999,1630.76001
-1622.25,-19.522639,56.04732782,1176.22,1622.25
-1622.69995,-19.50467269,56.04732782,1175.77005,1622.69995
-1630.34998,-19.48670639,56.04732782,1168.12002,1630.34998
-1611.12,-19.46874008,56.04732782,1187.35,1611.12
-1568.53003,-19.45077378,56.04732782,1229.93997,1568.53003
-1583.18994,-19.43280747,56.04732782,1215.28006,1583.18994
-1598.93994,-19.41484117,56.04732782,1199.53006,1598.93994
-1461.05005,-19.39687486,56.04732782,1337.41995,1461.05005
-1438.82996,-19.37890855,56.04732782,1359.64004,1438.82996
-1432.81006,-19.36094225,56.04732782,1365.65994,1432.81006
-1420.58997,-19.34297594,56.04732782,1377.88003,1420.58997
-1439.87,-19.32500964,56.04732782,1358.6,1439.87
-1440.18994,-19.30704333,56.04732782,1358.28006,1440.18994
-1434.84998,-19.28907703,56.04732782,1363.62002,1434.84998
-1429.14001,-19.27111072,56.04732782,1369.32999,1429.14001
-1424.75,-19.25314441,56.04732782,1373.72,1424.75
-1420.35999,-19.23517811,56.04732782,1378.11001,1420.35999
-1416.60999,-19.2172118,56.04732782,1381.86001,1416.60999
-1417.56006,-19.1992455,56.04732782,1380.90994,1417.56006
-1403.89001,-19.18127919,56.04732782,1394.57999,1403.89001
-1396.46997,-19.16331289,56.04732782,1402.00003,1396.46997
-1388.31995,-19.14534658,56.04732782,1410.15005,1388.31995
-1381.98999,-19.12738027,56.04732782,1416.48001,1381.98999
-1382.20996,-19.10941397,56.04732782,1416.26004,1382.20996
-1383.66003,-19.09144766,56.04732782,1414.80997,1383.66003
-1381.40002,-19.07348136,56.04732782,1417.06998,1381.40002
-1377.64001,-19.05551505,56.04732782,1420.82999,1377.64001
-1454.03003,-20.76231409,56.03478287,1344.43997,1454.03003
-1447.56006,-20.74434779,56.03478287,1350.90994,1447.56006
-1442.31006,-20.72638148,56.03478287,1356.15994,1442.31006
-1438.92004,-20.70841517,56.03478287,1359.54996,1438.92004
-1439.51001,-20.69044887,56.03478287,1358.95999,1439.51001
-1441.44995,-20.67248256,56.03478287,1357.02005,1441.44995
-1446.52002,-20.65451626,56.03478287,1351.94998,1446.52002
-1441.85999,-20.63654995,56.03478287,1356.61001,1441.85999
-1452.35999,-20.61858365,56.03478287,1346.11001,1452.35999
-1465.12,-20.60061734,56.03478287,1333.35,1465.12
-1476.93005,-20.58265103,56.03478287,1321.53995,1476.93005
-1480.06006,-20.56468473,56.03478287,1318.40994,1480.06006
-1484.54004,-20.54671842,56.03478287,1313.92996,1484.54004
-1491.14001,-20.52875212,56.03478287,1307.32999,1491.14001
-1501.18994,-20.51078581,56.03478287,1297.28006,1501.18994
-1510.19995,-20.49281951,56.03478287,1288.27005,1510.19995
-1520.38,-20.4748532,56.03478287,1278.09,1520.38
-1524,-20.45688689,56.03478287,1274.47,1524
-1526.81006,-20.43892059,56.03478287,1271.65994,1526.81006
-1528.56995,-20.42095428,56.03478287,1269.90005,1528.56995
-1534.63,-20.40298798,56.03478287,1263.84,1534.63
-1533.28003,-20.38502167,56.03478287,1265.18997,1533.28003
-1531.42004,-20.36705537,56.03478287,1267.04996,1531.42004
-1528.75,-20.34908906,56.03478287,1269.72,1528.75
-1521.51001,-20.33112275,56.03478287,1276.95999,1521.51001
-1517.89001,-20.31315645,56.03478287,1280.57999,1517.89001
-1515.44995,-20.29519014,56.03478287,1283.02005,1515.44995
-1507.56995,-20.27722384,56.03478287,1290.90005,1507.56995
-1502.55005,-20.25925753,56.03478287,1295.91995,1502.55005
-1493.35999,-20.24129123,56.03478287,1305.11001,1493.35999
-1486.53003,-20.22332492,56.03478287,1311.93997,1486.53003
-1483.35999,-20.20535862,56.03478287,1315.11001,1483.35999
-1484.76001,-20.18739231,56.03478287,1313.70999,1484.76001
-1480.15002,-20.169426,56.03478287,1318.31998,1480.15002
-1474.63,-20.1514597,56.03478287,1323.84,1474.63
-1464.53003,-20.13349339,56.03478287,1333.93997,1464.53003
-1457.56006,-20.11552709,56.03478287,1340.90994,1457.56006
-1461.08997,-20.09756078,56.03478287,1337.38003,1461.08997
-1464.17004,-20.07959448,56.03478287,1334.29996,1464.17004
-1462.27002,-20.06162817,56.03478287,1336.19998,1462.27002
-1461.55005,-20.04366186,56.03478287,1336.91995,1461.55005
-1462.77002,-20.02569556,56.03478287,1335.69998,1462.77002
-1457.38,-20.00772925,56.03478287,1341.09,1457.38
-1454.40002,-19.98976295,56.03478287,1344.06998,1454.40002
-1463.27002,-19.97179664,56.03478287,1335.19998,1463.27002
-1470.14001,-19.95383034,56.03478287,1328.32999,1470.14001
-1473.31006,-19.93586403,56.03478287,1325.15994,1473.31006
-1478.29004,-19.91789772,56.03478287,1320.17996,1478.29004
-1482.41003,-19.89993142,56.03478287,1316.05997,1482.41003
-1487.16003,-19.88196511,56.03478287,1311.30997,1487.16003
-1494.08997,-19.86399881,56.03478287,1304.38003,1494.08997
-1493.58997,-19.8460325,56.03478287,1304.88003,1493.58997
-1499.06006,-19.8280662,56.03478287,1299.40994,1499.06006
-1504.31006,-19.81009989,56.03478287,1294.15994,1504.31006
-1510.10999,-19.79213358,56.03478287,1288.36001,1510.10999
-1519.25,-19.77416728,56.03478287,1279.22,1519.25
-1517.62,-19.75620097,56.03478287,1280.85,1517.62
-1522.18994,-19.73823467,56.03478287,1276.28006,1522.18994
-1527.30005,-19.72026836,56.03478287,1271.16995,1527.30005
-1545.85999,-19.70230206,56.03478287,1252.61001,1545.85999
-1531.19995,-19.68433575,56.03478287,1267.27005,1531.19995
-1536.71997,-19.66636944,56.03478287,1261.75003,1536.71997
-1555.90002,-19.64840314,56.03478287,1242.56998,1555.90002
-1589.67004,-19.63043683,56.03478287,1208.79996,1589.67004
-1600.83997,-19.61247053,56.03478287,1197.63003,1600.83997
-1625.32996,-19.59450422,56.03478287,1173.14004,1625.32996
-1626.95996,-19.57653792,56.03478287,1171.51004,1626.95996
-1639.21997,-19.55857161,56.03478287,1159.25003,1639.21997
-1638.77002,-19.5406053,56.03478287,1159.69998,1638.77002
-1632.93005,-19.522639,56.03478287,1165.53995,1632.93005
-1648.5,-19.50467269,56.03478287,1149.97,1648.5
-1641.39001,-19.48670639,56.03478287,1157.07999,1641.39001
-1602.73999,-19.46874008,56.03478287,1195.73001,1602.73999
-1561.52002,-19.45077378,56.03478287,1236.94998,1561.52002
-1555.08997,-19.43280747,56.03478287,1243.38003,1555.08997
-1577.84998,-19.41484117,56.03478287,1220.62002,1577.84998
-1519.46997,-19.39687486,56.03478287,1279.00003,1519.46997
-1455.89001,-19.37890855,56.03478287,1342.57999,1455.89001
-1422.17004,-19.36094225,56.03478287,1376.29996,1422.17004
-1419.41003,-19.34297594,56.03478287,1379.05997,1419.41003
-1431.94995,-19.32500964,56.03478287,1366.52005,1431.94995
-1437.82996,-19.30704333,56.03478287,1360.64004,1437.82996
-1431,-19.28907703,56.03478287,1367.47,1431
-1424.30005,-19.27111072,56.03478287,1374.16995,1424.30005
-1421.63,-19.25314441,56.03478287,1376.84,1421.63
-1415.06995,-19.23517811,56.03478287,1383.40005,1415.06995
-1418.01001,-19.2172118,56.03478287,1380.45999,1418.01001
-1411.18005,-19.1992455,56.03478287,1387.28995,1411.18005
-1400.77002,-19.18127919,56.03478287,1397.69998,1400.77002
-1392.39001,-19.16331289,56.03478287,1406.07999,1392.39001
-1387.09998,-19.14534658,56.03478287,1411.37002,1387.09998
-1384.25,-19.12738027,56.03478287,1414.22,1384.25
-1384.29004,-19.10941397,56.03478287,1414.17996,1384.29004
-1382.03003,-19.09144766,56.03478287,1416.43997,1382.03003
-1377.87,-19.07348136,56.03478287,1420.6,1377.87
